1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
CGCMT16P5,030311667,27,27-001,20171212,,Core Cardinal Apartments,6400 Old Oak Ridge Road,Greensboro,NC,27410,Guilford,MF,1993,,0,256,6,1.00000000000,1.00000000000,11900000.00,N,,20160411,17200000.00, , , ,0.95,20170630,,,,,,,,,,,,,12,20161003,2085948.00,972140.00,1113808.00,1.44,17200000.00,20160411,0.94,20170914,20161231,2175549.13,1077663.69,1097885.44,615329.13,1.78,0.93, ,,,,,,,20161001,2220074.42,1085203.34,1134871.08,615329.12,1.84,20170101,20170630,YA,1037008.00,1.34,1021085.44,1.66,,,1058071.08,1.72,CREFC,N, , , ,2,MAI,N,,,,, , ,,
CGCMT16P5,030311668,28,28-001,20171212,,Norwood House,241 West 14th Street,New York,NY,10012,New York,98,1848,2007,7830,,6,1.00000000000,1.00000000000,9200000.00,N,,20160609,22050000.00, , , ,, ,,,,,,,TENTSMUIR,7830,,,,,12,20161003,855950.00,25678.00,830272.00,2.18,22050000.00,20160609,1.00, ,20161231,926350.85,115732.33,810618.52,381506.12,2.12,1.00, ,,,,,,,20161001,,,,,, , ,,804031.00,2.11,784377.52,2.06,,,,,CREFC,N,20311130, , ,,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-001,20171212,,4815 W. Monroe St.,4815 W. Monroe St.,Chicago,IL,606444444,Cook,MF,1921,2015,,23,6,0.12960649594,0.12960649594,1147017.49,N,,20160527,2075000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,2075000.00,20160527,0.96, , ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-002,20171212,,1931 S. Homan Ave.,1931 S. Homan Ave.,Chicago,IL,606232636,Cook,MF,1924,2015,,20,6,0.09369144285,0.09369144285,829169.27,N,,20160527,1500000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,1500000.00,20160527,0.95, , ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-003,20171212,,1101 N. Leclaire Ave.,1101 N. Leclaire Ave.,Chicago,IL,606513030,Cook,MF,1924,2015,,222,6,0.07026858214,0.07026858214,621876.95,N,,20160527,1125000.00, , , ,0.96,20170630,,,,,,,,,,,,,12,20161003,2074945.00,767549.00,1307396.00,3.38,1125000.00,20160527,0.87, ,20161231,2093428.00,787841.08,1305586.92,386732.68,3.38,0.00, ,,,,,,,20161001,2139936.00,882868.60,1257067.40,386732.68,3.25,20170101,20170630,YA,1251646.00,3.24,1249836.92,3.23,,,1201317.40,3.11,CREFC,N, , , ,,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-004,20171212,,8100 S. Throop St.,8100 S. throop St.,Chicago,IL,606203812,Cook,MF,1928,2015,,15,6,0.06870705809,0.06870705809,608057.46,N,,20160527,1100000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,1100000.00,20160527,0.93,20170912, ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,2,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-005,20171212,,5001 W. Adams St.,5001 W. Adams St.,Chicago,IL,606444343,Cook,MF,1930,2015,,18,6,0.06870705809,0.06870705809,608057.46,N,,20160527,1100000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,1100000.00,20160527,1.00, , ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-006,20171212,,8259 S. Elizabeth St.,8259 S. Elizabeth St.,Chicago,IL,60620,Cook,MF,1925,2015,,13,6,0.06402248595,0.06402248595,566599.00,N,,20160527,1025000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,1025000.00,20160527,1.00, , ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-007,20171212,,8057 S. Laflin Ave,8057 S. Laflin Ave,Chicago,IL,60620,Cook,MF,1924,2015,,14,6,0.06246096190,0.06246096190,552779.51,N,,20160527,1000000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,1000000.00,20160527,1.00,20170912, ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,3,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-008,20171212,,8256 S. Loomis Blvd.,8256 S. Loomis Blvd,Chicago,IL,606203931,Cook,MF,1928,2015,,19,6,0.06246096190,0.06246096190,552779.51,N,,20160527,1000000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,1000000.00,20160527,0.95,20170912, ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,2,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-009,20171212,,7956 S. Aberdeen St.,7956 S. Aberdeen St.,Chicago,IL,606203048,Cook,MF,1925,2015,,12,6,0.06246096190,0.06246096190,552779.51,N,,20160527,1000000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,1000000.00,20160527,1.00,20170912, ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,3,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-010,20171212,,7757 S. Peoria,7757 S. Peoria,Chicago,IL,606202825,Cook,MF,1927,2015,,12,6,0.06089943785,0.06089943785,538960.03,N,,20160527,975000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,975000.00,20160527,0.92,20170912, ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,3,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-011,20171212,,8951 S. Ada St.,8951-8959 S. Ada St.,Chicago,IL,606203402,Cook,MF,1928,2015,0,15,6,0.06089943785,0.06089943785,538960.03,N,,20160527,975000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,975000.00,20160527,0.87,20170912, ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,2,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-012,20171212,,7825 S. Emerald Ave.,7825 S. Emerald Ave.,Chicago,IL,606202433,Cook,MF,1921,2015,,16,6,0.05933791380,0.05933791380,525140.54,N,,20160527,950000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,950000.00,20160527,1.00,20170912, ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,3,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-013,20171212,,7955 S. Bishop,7955 S. Bishop,Chicago,IL,60620,Cook,MF,1930,2015,,15,6,0.05777638976,0.05777638976,511321.05,N,,20160527,925000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,925000.00,20160527,1.00,20170912, ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,3,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-014,20171212,,8149-51 S. Marshfield Ave.,8149-51 S. Marshfield Ave.,Chicago,IL,606204330,Cook,MF,1925,2015,,6,6,0.04122423485,0.04122423485,364834.48,N,,20160527,660000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,660000.00,20160527,1.00,20170912, ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,2,MAI,N,,,,, , ,,
CGCMT16P5,030311669,32,32-015,20171212,,1115 S. Karlov Ave.,1115 S. Karlov Ave.,Chicago,IL,606243956,Cook,MF,1930,2015,,10,6,0.03747657714,0.03747657714,331667.71,N,,20160527,600000.00, , , ,, ,,,,,,,,,,,,,12, ,,,,,600000.00,20160527,1.00, , ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,,,,,,,,,CREFC,N, , , ,,MAI,N,,,,, , ,,
CGCMT16P5,030311670,33,33-001,20171212,,Hunter's Ridge Apartments,4130 West Michigan Avenue,Kalamazoo,MI,49006,Kalamazoo,MF,1997,,,296,6,1.00000000000,1.00000000000,8600000.00,N,,20160623,11500000.00, , , ,0.92,20170630,,,,,,,,,,,,,12,20161003,1658987.00,814751.00,844236.00,1.62,11500000.00,20160623,0.98,20170711, ,,,,,,0.00, ,,,,,,,20161001,1593111.66,693610.33,899501.33,391503.00,2.30,20170101,20170630,YA,785036.00,1.50,,,,,840301.33,2.15,CREFC,Y, , , ,3,MAI,N,,,,, , ,,
CGCMT16P5,030311671,34,34-001,20171212,,Village Park Medical Office Center,1702-1773 Village Park Drive and 1939 Saint Matthews Road,Orangeburg,SC,29118,Orangeburg,OF,1995,2003,95622,,6,1.00000000000,1.00000000000,8294714.92,N,,20160719,13000000.00, , , ,, ,20161231,0.2353,0.1862,0.2309,0.0873,0.1453,ADVANCED DIAGNOSTIC,7200,GREENVILLE,5745,VA MEDICAL CENTER,4995,12,20161003,1360204.00,358262.00,1001942.00,1.97,13000000.00,20160719,0.87,20171012,20161231,1067856.48,454185.50,613670.98,509570.04,1.20,0.89, ,,,,,,,20161001,,,,,, , ,,834225.00,1.64,496055.98,0.97,,,,,CREFC,Y,20190131,20180930, ,2,MAI,N,EDISTO REGIONAL HEAL,4990,PALMETTO UROLOGY,4670,20210131,20190430,,
CGCMT16P5,030311672,35,35-001,20171212,,Market At Wake Forest,12217-12295 Capital Boulevard,Wake Forest,NC,27587,Wake,RT,1985,1989,116341,,6,1.00000000000,1.00000000000,8200000.00,N,,20160617,11940000.00, , , ,1.00,20171101,20171101,0.0324,0.0463,0.0605,0.6344,0.2264,FOOD LION,45495,RITE AID,19146,HABITAT RESTORE,11720,12,20161003,1281783.00,307195.00,974588.00,1.98,11940000.00,20160617,0.97,20170915, ,,,,,,0.00, ,,,,,,,20161001,1290717.91,363805.27,926912.64,365811.12,2.53,20170101,20170930,YA,878099.00,1.78,,,,,830423.64,2.27,CREFC,N,20210330,20210331,20230331,,MAI,N,WAKE BEAUTY,8718,ENGINE MASTERS,4120,20270228,20210430,,
CGCMT16P5,030311673,37,37-001,20171212,,Penns Trail Self Storage,104 Penns Trail,Newton,PA,18940,Bucks,SS,2010,,49695,495,6,1.00000000000,1.00000000000,8100000.00,N,,20160617,11750000.00, , , ,0.95,20170630,,,,,,,,,,,,,12,20161003,920482.00,267859.00,652623.00,1.31,11750000.00,20160617,0.97,20170711,20161231,951029.50,335225.17,615804.32,379417.51,1.62,0.92, ,,,,,,,20161001,850185.47,233565.11,616620.36,379417.50,1.63,20160701,20170630,TN,647653.00,1.30,610834.32,1.61,,,611650.36,1.61,CREFC,N, , , ,3,MAI,N,,,,, , ,,
CGCMT16P5,030311674,38,38-001,20171212,,Plaza Del Rey and El Mercadito,5700-5720 Bellaire Blvd.,Houston,TX,77081,Harris,RT,2003,,58646,,6,1.00000000000,1.00000000000,7810950.89,N,,20160701,11500000.00, , , ,0.96,20170630,20170630,0.1977,0.3383,0.0924,0.3121,0.0171,GIANT DOLLAR,8863,WILD SMILES,6368,LA TAPATIA MEXICAN CAFÉ,3848,12, ,,,,,11500000.00,20160701,0.92,20170420, ,,,,,,0.00, ,,,,,,,20161001,1295727.72,382302.72,913425.00,479528.64,1.90,20170101,20170630,YA,,,,,,,851675.00,1.78,CREFC,N,20210422,20190228,20181031,3,MAI,N,CASH AMERICA PAWN,3500,ALLIED MEDICAL,2689,20210228,20180831,,
CGCMT16P5,030311675,39,39-001,20171212,,Camp Creek Center,"8100,8110, 8120 & 8203 Camp Creek Blvd.",Olive Branch,MS,38654,DeSoto,RT,2002,,56004,,6,1.00000000000,1.00000000000,7751416.66,N,,20160718,10550000.00, , , ,0.94,20170630,20170630,0.18,0.1862,0.0874,0.0708,0.3899,DOLLAR TREE,11254,CATO,4160,MCALISTER'S DELI,4000,12,20161003,1068738.00,267727.00,801011.00,1.71,10550000.00,20160718,0.94,20170926,20161231,1083847.59,424328.90,659518.69,469639.20,1.40,0.98, ,,,,,,,20161001,1098449.46,385479.66,712969.80,469639.20,1.52,20170101,20170630,YA,764710.00,1.63,623217.69,1.33,,,676668.80,1.44,CREFC,N,20230131,20180131,20241231,2,MAI,N,THE CELLULAR CONNECTION,4000,RESULTS PHYSIOTHERAPY,3965,20170831,20201130,,
CGCMT16P5,030311676,40,40-001,20171212,,Brighton Farms Apartments,80 Christian Drive,Newnan,GA,30263,Coweta,MF,1972,2013,0,134,6,1.00000000000,1.00000000000,7575000.00,N,,20160505,10100000.00, , , ,0.90,20170630,,,,,,,,,,,,,12,20161003,1301490.00,600371.00,701119.00,1.49,10100000.00,20160505,0.99,20170926,20161231,1260901.83,675656.03,585245.80,335471.50,1.74,0.00, ,,,,,,,20161001,1274956.60,676918.44,598038.16,359433.76,1.66,20170101,20170630,YA,667622.00,1.42,551745.80,1.64,,,564541.16,1.57,CREFC,Y, , , ,3,MAI,N,,,,, , ,,
CGCMT16P5,030311677,43,43-001,20171212,,524 9th Avenue,524 9th Avenue aka 359 W 39 St.,New York,NY,10018,New York,MU,1901,2015,4091,,6,1.00000000000,1.00000000000,5650000.00,N,,20160805,9300000.00, , , ,, ,20160908,0.00,0.00,0.00,0.00,0.3708,Taqueria Diana,1294,The Juice Shop,223,,,12,20161003,478666.00,82069.00,396597.00,1.54,9300000.00,20160805,1.00,20170911, ,,,,,,0.00, ,,,,,,,20161001,,,,,, , ,,393979.00,1.53,,,,,,,CREFC,N,20260228,20260301, ,3,MAI,N,,,,, , ,,
CGCMT16P5,030311678,44,44-001,20171212,,Lanco Self Storage,1813 Old Philadelphia Pike,Lancaster,PA,17602,Lancaster,SS,1998,2007,62120,618,6,1.00000000000,1.00000000000,5595000.00,N,,20160617,7600000.00, , , ,0.96,20170630,,,,,,,,,,,,,12,20161003,707598.00,227542.00,480056.00,1.39,7600000.00,20160617,0.91,20170712, ,,,,,,0.00, ,,,,,,,20161001,707992.86,228356.67,479636.19,262079.18,1.83,20170101,20170630,YA,473844.00,1.37,,,,,473424.19,1.81,CREFC,N, , , ,3,MAI,N,,,,, , ,,
CGCMT16P5,030311679,45,45-001,20171212,,Union Square Shopping Center,"5027, 5035-5069,5075 5079 and 5085 Academy Blvd.",Colorado Springs,CO,80918,El Paso,RT,1978,,69548,,6,1.00000000000,1.00000000000,5094008.05,N,,20160620,7675000.00, , , ,, ,20161231,0.0278,0.0452,0.4727,0.2236,0.151,Big Lots,29716,Big 5 Sporting Goods,12000,Chipotle Mexican Grill,3800,12,20161003,785931.00,283475.00,502456.00,1.57,7675000.00,20160620,0.92,20170921,20161231,817706.72,294457.03,523249.69,319890.12,1.64,0.92, ,,,,,,,20161001,,,,,, , ,,444532.00,1.39,465325.69,1.45,,,,,CREFC,N,20181231,20200131,20270131,3,MAI,N,Mich Masala,3000,Princess Bee Bakery,2200,20240331,20201031,,
CGCMT16P5,030311680,46,46-001,20171212,,Plaza Sonora,2840-2860 West Ina Road,Tucson,AZ,85741,Pima,RT,1989,,50200,,6,1.00000000000,1.00000000000,4958929.86,N,,20160613,7580000.00, , , ,, ,20161231,0.0359,0.4142,0.2623,0.192,0.0777,Tucson Dance Academy,8366,Demont Swim School,7533,Psychosomatic Fitness,5100,12,20161003,803523.00,256041.00,547482.00,1.56,7580000.00,20160613,1.00, ,20161231,791193.13,324553.95,466639.18,349968.72,1.33,0.00, ,,,,,,,20161001,,,,,, , ,,482385.00,1.38,401542.18,1.15,,,,,CREFC,N,20190430,20180731,20190430,,MAI,N,Oro Valley Bicycle,4861,Star Gaze Event Ctr.,4240,20180731,20200831,,
CGCMT16P5,030311681,47,47-001,20171212,,Huntington Shopping Center,1450-1490 E. Chicago Ave. and 15 S. Naper Blvd.,Naperville,IL,60540,DuPage,RT,1972,,25442,,6,1.00000000000,1.00000000000,3928455.84,N,,20160718,5600000.00, , , ,1.00,20170731,20170731,0.2028,0.0943,0.0786,0.1733,0.4509,Angeli's,5272,Larry Tykane,5000,Solo Liquors,2660,12,20161003,508036.00,139290.00,368746.00,1.44,5600000.00,20160718,1.00,20171011,20161231,554018.45,199582.81,354435.64,256209.60,1.38,1.00, ,,,,,,,20161001,558888.53,149584.19,409304.34,256209.60,1.60,20170101,20170731,YA,343262.00,1.34,328951.64,1.28,,,383820.34,1.50,CREFC,N,20220228,20220331,20180430,3,MAI,N,Beauty Salon,2610,7-Eleven,2500,20210331,20180630,,
CGCMT16P5,030311682,48,48-001,20171212,,Metro Mini Storage Queenston,8415 Queenston Blvd.,Houston,TX,77095,Harris,SS,2007,,64125,542,6,1.00000000000,1.00000000000,3923570.44,N,,20160718,6500000.00, , , ,0.93,20170717,,,,,,,,,,,,,12,20161003,755837.00,405300.00,350537.00,1.42,6500000.00,20160718,0.95,20170913, ,,,,,,0.00, ,,,,,,,20161001,755174.88,439675.60,315499.28,246384.96,1.28,20170101,20170630,YA,340918.00,1.38,,,,,305880.28,1.24,CREFC,N, , , ,3,MAI,N,,,,, , ,,
